Artist,Song Title,Year,Rank,Genre,Decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Migos,Stir Fry,2018,48,Hip-Hop/Rap,2010s,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4
Mike + The Mechanics,The Living Years,1989,31,Pop,80s,0.518,0.417,8,-13.268,1,0.0325,0.58,0,0.0722,0.311,97.63,audio_features,7tJnjRY2js0yXtNUWE4fgF,spotify:track:7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/tracks/7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/audio-analysis/7tJnjRY2js0yXtNUWE4fgF,330267,4
Mike Posner,Cooler Than Me,2010,19,Pop,2010s,0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,audio_features,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293,4
Mike Posner,I Took a Pill in Ibiza,2016,15,Dance,2010s,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-6,0.0843,0.71,101.969,audio_features,1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933,4
Miley Cyrus,Party in the U.S.A.,2009,29,Pop,2000s,0.652,0.698,10,-4.667,0,0.042,0.00112,1.15e-4,0.0886,0.47,96.021,audio_features,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
Miley Cyrus,See You Again,2008,31,Pop,2000s,0.692,0.911,9,-5.098,0,0.177,0.015,7.71e-5,0.112,0.8,138.975,audio_features,3AjyOYxBv8bByfBtG5o9dP,spotify:track:3AjyOYxBv8bByfBtG5o9dP,https://api.spotify.com/v1/tracks/3AjyOYxBv8bByfBtG5o9dP,https://api.spotify.com/v1/audio-analysis/3AjyOYxBv8bByfBtG5o9dP,190453,4
Miley Cyrus,The Climb,2009,21,Pop,2000s,0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,audio_features,0V8FYVlBFuXXTIvRnMbZyS,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067,4
Miley Cyrus,We Can't Stop,2013,17,Pop,2010s,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,audio_features,2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,231240,4
Miley Cyrus,Wrecking Ball,2014,44,Pop,2010s,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Miley Cyrus,Wrecking Ball,2014,44,Pop,2010s,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Miley Cyrus,Wrecking Ball,2013,18,Pop,2010s,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Miley Cyrus,Wrecking Ball,2013,18,Pop,2010s,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Milli Vanilli,Baby Don't Forget My Number,1989,28,Pop,80s,0.851,0.649,6,-12.877,0,0.0748,0.00543,0.0029,0.156,0.846,100.302,audio_features,3t4EJY6cTsb6FyP1EQzajK,spotify:track:3t4EJY6cTsb6FyP1EQzajK,https://api.spotify.com/v1/tracks/3t4EJY6cTsb6FyP1EQzajK,https://api.spotify.com/v1/audio-analysis/3t4EJY6cTsb6FyP1EQzajK,249640,4
Milli Vanilli,Blame It on the Rain,1990,46,Pop,90s,0.758,0.827,4,-6.151,0,0.0774,0.00326,1.69e-4,0.0946,0.506,97.515,audio_features,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM,248533,4
Milli Vanilli,Blame It on the Rain,1990,46,Pop,90s,0.758,0.827,4,-6.151,0,0.0774,0.00326,1.69e-4,0.0946,0.506,97.515,audio_features,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM,248533,4
Milli Vanilli,Blame It on the Rain,1989,21,Pop,80s,0.758,0.827,4,-6.151,0,0.0774,0.00326,1.69e-4,0.0946,0.506,97.515,audio_features,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM,248533,4
Milli Vanilli,Blame It on the Rain,1989,21,Pop,80s,0.758,0.827,4,-6.151,0,0.0774,0.00326,1.69e-4,0.0946,0.506,97.515,audio_features,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM,248533,4
Milli Vanilli,Girl You Know It's True,1989,8,Pop,80s,0.772,0.822,10,-5.649,0,0.123,0.00797,0.00148,0.457,0.526,97.718,audio_features,0C7dYeCLF6ukChtW64UNge,spotify:track:0C7dYeCLF6ukChtW64UNge,https://api.spotify.com/v1/tracks/0C7dYeCLF6ukChtW64UNge,https://api.spotify.com/v1/audio-analysis/0C7dYeCLF6ukChtW64UNge,198573,4
Millie Small,My Boy Lollipop,1964,46,Ska,60s,0.678,0.607,2,-8.131,1,0.0347,0.133,0,0.0863,0.964,132.717,audio_features,5IM6psLoDLytszopZz9ZOm,spotify:track:5IM6psLoDLytszopZz9ZOm,https://api.spotify.com/v1/tracks/5IM6psLoDLytszopZz9ZOm,https://api.spotify.com/v1/audio-analysis/5IM6psLoDLytszopZz9ZOm,120467,4
Mims,This Is Why I'm Hot,2007,16,Pop,2000s,0.621,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.485,80.021,audio_features,0AA6zq5ArZ1sSH7VIMi4NK,spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,https://api.spotify.com/v1/tracks/0AA6zq5ArZ1sSH7VIMi4NK,https://api.spotify.com/v1/audio-analysis/0AA6zq5ArZ1sSH7VIMi4NK,253707,4
Minnie Riperton,Lovin' You,1975,14,R&B/Soul,70s,0.387,0.164,9,-14.617,1,0.085,0.962,0,0.0817,0.409,72.029,audio_features,3ebYtLVuV4HzEZUDcpZB9p,spotify:track:3ebYtLVuV4HzEZUDcpZB9p,https://api.spotify.com/v1/tracks/3ebYtLVuV4HzEZUDcpZB9p,https://api.spotify.com/v1/audio-analysis/3ebYtLVuV4HzEZUDcpZB9p,223144,4
Mint Condition,Breakin' My Heart (Pretty Brown Eyes),1992,48,R&B/Soul,90s,0.672,0.52,7,-9.965,0,0.0407,0.0985,1.28e-6,0.0365,0.551,137.213,audio_features,18sytW2s53Of6NVudQyUlH,spotify:track:18sytW2s53Of6NVudQyUlH,https://api.spotify.com/v1/tracks/18sytW2s53Of6NVudQyUlH,https://api.spotify.com/v1/audio-analysis/18sytW2s53Of6NVudQyUlH,356960,4
Missy Elliott,Get Ur Freak On,2001,35,Hip-Hop/Rap,2000s,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120,4
Missy Elliott,Work It,2003,36,Hip-Hop/Rap,2000s,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,audio_features,3jagJCUbdqhDSPuxP8cAqF,spotify:track:3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF,263227,4
MKTO,Classic,2014,50,Pop,2010s,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
MoKenStef,He's Mine,1995,40,Hip-Hop/Rap,90s,0.616,0.535,11,-8.789,1,0.0379,0.0814,0.0924,0.121,0.391,64.979,audio_features,20VRVHMwAspwLA207PdKOn,spotify:track:20VRVHMwAspwLA207PdKOn,https://api.spotify.com/v1/tracks/20VRVHMwAspwLA207PdKOn,https://api.spotify.com/v1/audio-analysis/20VRVHMwAspwLA207PdKOn,253040,4
Moneybagg Yo,Wockesha,2021,42,Hip-Hop/Rap,2020s,0.582,0.537,0,-9.229,1,0.619,0.129,0,0.0749,0.771,82.103,audio_features,0nqhKXDjsyBMvbeWmgijD0,spotify:track:0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,180930,4
Monica,Angel of Mine,1999,3,R&B/Soul,90s,0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23e-5,0.223,0.208,90.16,audio_features,1AM1o0mKbgAK5oMpY8B3Z7,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,https://api.spotify.com/v1/tracks/1AM1o0mKbgAK5oMpY8B3Z7,https://api.spotify.com/v1/audio-analysis/1AM1o0mKbgAK5oMpY8B3Z7,250173,4
Monica,Before You Walk Out of My Life,1996,38,R&B/Soul,90s,0.555,0.41,6,-8.308,1,0.0431,0.227,0,0.13,0.433,169.804,audio_features,6xrvubhznLOcEO3AM6XBN2,spotify:track:6xrvubhznLOcEO3AM6XBN2,https://api.spotify.com/v1/tracks/6xrvubhznLOcEO3AM6XBN2,https://api.spotify.com/v1/audio-analysis/6xrvubhznLOcEO3AM6XBN2,292800,4
Monica,For You I Will,1997,13,R&B/Soul,90s,0.652,0.473,0,-7.981,0,0.0313,0.243,0,0.134,0.368,123.208,audio_features,2b29qJRy4asbQNFjPO96XC,spotify:track:2b29qJRy4asbQNFjPO96XC,https://api.spotify.com/v1/tracks/2b29qJRy4asbQNFjPO96XC,https://api.spotify.com/v1/audio-analysis/2b29qJRy4asbQNFjPO96XC,294867,4
Monica,So Gone,2003,39,R&B/Soul,2000s,0.618,0.552,8,-6.863,1,0.0981,0.176,0,0.252,0.586,81.975,audio_features,6BIcjFZIVDZxNAcofRFPx4,spotify:track:6BIcjFZIVDZxNAcofRFPx4,https://api.spotify.com/v1/tracks/6BIcjFZIVDZxNAcofRFPx4,https://api.spotify.com/v1/audio-analysis/6BIcjFZIVDZxNAcofRFPx4,242773,4
Monica,The First Night,1998,18,R&B/Soul,90s,0.671,0.766,1,-9.218,0,0.0634,0.139,0,0.26,0.906,152.088,audio_features,5rWzxloNXvbRPhlC1O2b6T,spotify:track:5rWzxloNXvbRPhlC1O2b6T,https://api.spotify.com/v1/tracks/5rWzxloNXvbRPhlC1O2b6T,https://api.spotify.com/v1/audio-analysis/5rWzxloNXvbRPhlC1O2b6T,235573,4
Monica,Why I Love You So Much,1996,46,R&B/Soul,90s,0.721,0.398,11,-8.932,0,0.0449,0.0158,3.54e-5,0.0586,0.578,151.823,audio_features,7EKvTUo567BRNzZ37clvlf,spotify:track:7EKvTUo567BRNzZ37clvlf,https://api.spotify.com/v1/tracks/7EKvTUo567BRNzZ37clvlf,https://api.spotify.com/v1/audio-analysis/7EKvTUo567BRNzZ37clvlf,270267,4
Montell Jordan,Get It On Tonite,2000,24,R&B/Soul,2000s,0.807,0.498,10,-9.91,0,0.0756,0.259,3.04e-5,0.0618,0.857,99.001,audio_features,0AcLrSfAEBQcUnHOTm5pXg,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,https://api.spotify.com/v1/tracks/0AcLrSfAEBQcUnHOTm5pXg,https://api.spotify.com/v1/audio-analysis/0AcLrSfAEBQcUnHOTm5pXg,277413,4
Montell Jordan,This Is How We Do It,1995,10,Hip-Hop/Rap,90s,0.799,0.623,0,-9.374,1,0.0812,0.0141,0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800,4
Morgan Wallen,Chasin' You,2020,34,Country,2020s,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4
Morgan Wallen,Wasted On You,2022,19,Country,2020s,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,audio_features,3cBsEDNhFI9E82vPj3kvi3,spotify:track:3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3
Morgan Wallen,You Proof,2022,13,Country,2020s,0.731,0.85,9,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
Morris Albert,Feelings,1975,46,Pop,70s,0.24,0.314,4,-11.583,0,0.029,0.297,3.06e-6,0.145,0.224,146.086,audio_features,1ib9HiMItjzAwAZFzlaK20,spotify:track:1ib9HiMItjzAwAZFzlaK20,https://api.spotify.com/v1/tracks/1ib9HiMItjzAwAZFzlaK20,https://api.spotify.com/v1/audio-analysis/1ib9HiMItjzAwAZFzlaK20,245067,4
Mouth & MacNeal,How Do You Do,1972,25,Pop,70s,0.484,0.562,2,-8.382,1,0.0373,0.607,4.13e-6,0.66,0.709,95.266,audio_features,4qgDCtaU8qTHK529Dt5AZ2,spotify:track:4qgDCtaU8qTHK529Dt5AZ2,https://api.spotify.com/v1/tracks/4qgDCtaU8qTHK529Dt5AZ2,https://api.spotify.com/v1/audio-analysis/4qgDCtaU8qTHK529Dt5AZ2,244133,4
Mr. Big,To Be with You,1992,12,Hard Rock,90s,0.688,0.284,4,-13.577,1,0.0574,0.359,0,0.127,0.482,83.433,audio_features,0eifvmNPHWaSh4IKNR4Xva,spotify:track:0eifvmNPHWaSh4IKNR4Xva,https://api.spotify.com/v1/tracks/0eifvmNPHWaSh4IKNR4Xva,https://api.spotify.com/v1/audio-analysis/0eifvmNPHWaSh4IKNR4Xva,208080,4
Mr. Cheeks,"Lights, Camera, Action!",2002,49,Hip-Hop/Rap,2000s,0.792,0.93,1,-6.32,1,0.0693,0.115,0,0.292,0.812,105.505,audio_features,36gOOIQaBwXZVKL5z2vC3Z,spotify:track:36gOOIQaBwXZVKL5z2vC3Z,https://api.spotify.com/v1/tracks/36gOOIQaBwXZVKL5z2vC3Z,https://api.spotify.com/v1/audio-analysis/36gOOIQaBwXZVKL5z2vC3Z,261027,4
Mr. Mister,Broken Wings,1986,5,Pop,80s,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-5,0.108,0.443,99.162,audio_features,78FHUZRbFDCG6VkRAQdFLm,spotify:track:78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,343933,4
Mr. Mister,Kyrie,1986,9,Pop,80s,0.489,0.676,0,-8.769,1,0.0368,0.287,0,0.389,0.622,89.749,audio_features,5BXj1QDRU77J1ngVavG1tI,spotify:track:5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960,4
Murray Head & The Trinidad Singers,Superstar,1971,27,Pop,70s,0.385,0.659,9,-5.442,1,0.0405,0.0557,0,0.407,0.53,122.079,audio_features,1D1p0w1Hcpjoi8rf75tnpe,spotify:track:1D1p0w1Hcpjoi8rf75tnpe,https://api.spotify.com/v1/tracks/1D1p0w1Hcpjoi8rf75tnpe,https://api.spotify.com/v1/audio-analysis/1D1p0w1Hcpjoi8rf75tnpe,255832,4
Musiq Soulchild,Halfcrazy,2002,48,R&B/Soul,2000s,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-6,0.0485,0.418,101.955,audio_features,3oXNIpoUMdk8qGkwCeXqGv,spotify:track:3oXNIpoUMdk8qGkwCeXqGv,https://api.spotify.com/v1/tracks/3oXNIpoUMdk8qGkwCeXqGv,https://api.spotify.com/v1/audio-analysis/3oXNIpoUMdk8qGkwCeXqGv,254493,3
N.O.R.E.,Nothin',2002,37,Pop,2000s,0.791,0.863,3,-6.118,0,0.151,0.317,1.13e-6,0.27,0.742,97.035,audio_features,5ZKVNTG7yu7gbX4vryqS2X,spotify:track:5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/tracks/5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/audio-analysis/5ZKVNTG7yu7gbX4vryqS2X,264653,4
Naked Eyes,Always Something There to Remind Me,1983,46,Rock,80s,0.611,0.777,7,-5.853,1,0.0376,0.127,0,0.519,0.682,149.26,audio_features,3yWAyRHfclztY1TzF2gAUD,spotify:track:3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/tracks/3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/audio-analysis/3yWAyRHfclztY1TzF2gAUD,219373,4
Nancy Sinatra,These Boots Are Made for Walkin',1966,6,Pop,60s,0.628,0.42,9,-10.547,1,0.177,0.395,2.55e-6,0.104,0.337,165.304,audio_features,2HEgBBls7l0smWTxPx0MtZ,spotify:track:2HEgBBls7l0smWTxPx0MtZ,https://api.spotify.com/v1/tracks/2HEgBBls7l0smWTxPx0MtZ,https://api.spotify.com/v1/audio-analysis/2HEgBBls7l0smWTxPx0MtZ,166133,4
Nat King Cole,Ramblin' Rose,1962,28,Vocal Pop,60s,0.431,0.379,9,-8.615,1,0.0267,0.794,0,0.303,0.31,97.061,audio_features,6bZlab0NrNteVppLu9C2Zy,spotify:track:6bZlab0NrNteVppLu9C2Zy,https://api.spotify.com/v1/tracks/6bZlab0NrNteVppLu9C2Zy,https://api.spotify.com/v1/audio-analysis/6bZlab0NrNteVppLu9C2Zy,167853,4
Natalie Cole,Our Love,1978,43,R&B/Soul,70s,0.399,0.0971,0,-14.966,1,0.0285,0.863,3.83e-6,0.0715,0.135,68.897,audio_features,4sG2lkGzzYu7CAT0Z2V8Vu,spotify:track:4sG2lkGzzYu7CAT0Z2V8Vu,https://api.spotify.com/v1/tracks/4sG2lkGzzYu7CAT0Z2V8Vu,https://api.spotify.com/v1/audio-analysis/4sG2lkGzzYu7CAT0Z2V8Vu,209960,4
Natalie Merchant,Wonder,1996,31,Rock,90s,0.719,0.739,1,-5.577,1,0.0419,0.346,0.0102,0.0581,0.603,115.142,audio_features,5Hz6aGrZZizNBoJ6kE6Rqi,spotify:track:5Hz6aGrZZizNBoJ6kE6Rqi,https://api.spotify.com/v1/tracks/5Hz6aGrZZizNBoJ6kE6Rqi,https://api.spotify.com/v1/audio-analysis/5Hz6aGrZZizNBoJ6kE6Rqi,266008,4
Natasha Bedingfield,Pocketful of Sunshine,2008,18,Pop,2000s,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,audio_features,1uigwk5hNV84zRd5YQQRTk,spotify:track:1uigwk5hNV84zRd5YQQRTk,https://api.spotify.com/v1/tracks/1uigwk5hNV84zRd5YQQRTk,https://api.spotify.com/v1/audio-analysis/1uigwk5hNV84zRd5YQQRTk,202907,4
Natasha Bedingfield,Unwritten,2006,6,Pop,2000s,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
Natural Selection,Do Anything,1991,32,Pop,90s,0.654,0.749,11,-9.221,0,0.0537,0.0746,0,0.114,0.663,93.847,audio_features,5nNwxsg6vS3pKcLNcAvRWP,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,https://api.spotify.com/v1/tracks/5nNwxsg6vS3pKcLNcAvRWP,https://api.spotify.com/v1/audio-analysis/5nNwxsg6vS3pKcLNcAvRWP,237373,4
Naughty by Nature,Hip Hop Hooray,1993,45,Hip-Hop/Rap,90s,0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.2,audio_features,1SyQ6t9RdRBK0QUCS6a797,spotify:track:1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/tracks/1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/audio-analysis/1SyQ6t9RdRBK0QUCS6a797,267267,4
Nazareth,Love Hurts,1976,23,Rock,70s,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,audio_features,1i5oEx2vFczQ2sCY3c6Kn5,spotify:track:1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/tracks/1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/audio-analysis/1i5oEx2vFczQ2sCY3c6Kn5,233133,4
Ne-Yo,Closer,2008,20,R&B/Soul,2000s,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96e-5,0.152,0.588,126.051,audio_features,2XbfY2O2v3xwedUJ0J2kkr,spotify:track:2XbfY2O2v3xwedUJ0J2kkr,https://api.spotify.com/v1/tracks/2XbfY2O2v3xwedUJ0J2kkr,https://api.spotify.com/v1/audio-analysis/2XbfY2O2v3xwedUJ0J2kkr,234360,4
Ne-Yo,Mad,2009,42,R&B/Soul,2000s,0.727,0.649,0,-5.356,1,0.0338,0.661,0,0.111,0.669,129.992,audio_features,6Hn9Uc1mMNfqChXU3txNke,spotify:track:6Hn9Uc1mMNfqChXU3txNke,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,https://api.spotify.com/v1/audio-analysis/6Hn9Uc1mMNfqChXU3txNke,254533,4
Ne-Yo,So Sick,2006,17,R&B/Soul,2000s,0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,audio_features,6brl7bwOHmGFkNw3MBqssT,spotify:track:6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187,4
Neil Diamond,Cracklin' Rosie,1970,17,Pop,70s,0.562,0.503,1,-14.836,1,0.0335,0.319,0,0.163,0.846,127.827,audio_features,5pkd9ib1RgbkAd1R9bIOCa,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/tracks/5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/audio-analysis/5pkd9ib1RgbkAd1R9bIOCa,179933,4
Neil Diamond,Love on the Rocks,1981,26,Pop,80s,0.361,0.193,9,-17.126,0,0.0387,0.889,4.4e-5,0.0879,0.164,64.572,audio_features,6XNGIaXv2xljDcxQ99p65f,spotify:track:6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/tracks/6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/audio-analysis/6XNGIaXv2xljDcxQ99p65f,217893,4
Neil Diamond,Song Sung Blue,1972,26,Pop,70s,0.594,0.529,0,-9.338,1,0.0287,0.276,3.92e-5,0.148,0.511,109.703,audio_features,57KfogSy3eKuk5JHLKwCJv,spotify:track:57KfogSy3eKuk5JHLKwCJv,https://api.spotify.com/v1/tracks/57KfogSy3eKuk5JHLKwCJv,https://api.spotify.com/v1/audio-analysis/57KfogSy3eKuk5JHLKwCJv,185653,4
Neil Diamond,Sweet Caroline,1969,22,Pop,60s,0.529,0.127,11,-16.066,1,0.0274,0.611,1.09e-4,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4
